format=1 tracks=10 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 192
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Solar Striker - "Canyon Slide""
BA  114   CR    1+5/32   TR  1   CH  1   Channel volume 95
BA  114   CR    1+5/16   TR  1   CH  1   Channel volume 94
BA  114   CR   1+15/32   TR  1   CH  1   Channel volume 93
BA  114   CR     1+5/8   TR  1   CH  1   Channel volume 92
BA  114   CR   1+25/32   TR  1   CH  1   Channel volume 91
BA  114   CR   1+15/16   TR  1   CH  1   Channel volume 90
BA  114   CR    2+3/32   TR  1   CH  1   Channel volume 89
BA  114   CR     2+1/4   TR  1   CH  1   Channel volume 88
BA  114   CR   2+13/32   TR  1   CH  1   Channel volume 87
BA  114   CR    2+9/16   TR  1   CH  1   Channel volume 86
BA  114   CR   2+23/32   TR  1   CH  1   Channel volume 85
BA  114   CR     2+7/8   TR  1   CH  1   Channel volume 84
BA  114   CR         3   TR  4   CH  4   NT  A           95/96   voff=99
BA  114   CR    3+1/32   TR  1   CH  1   Channel volume 83
BA  114   CR    3+3/16   TR  1   CH  1   Channel volume 82
BA  114   CR   3+11/32   TR  1   CH  1   Channel volume 81
BA  114   CR     3+1/2   TR  1   CH  1   Channel volume 80
BA  114   CR   3+21/32   TR  1   CH  1   Channel volume 79
BA  114   CR   3+13/16   TR  1   CH  1   Channel volume 78
BA  114   CR   3+31/32   TR  1   CH  1   Channel volume 77

BA  115   CR         0   TR  4   CH  4   NT  E         2+95/96   voff=99
BA  115   CR       1/8   TR  1   CH  1   Channel volume 76
BA  115   CR      9/32   TR  1   CH  1   Channel volume 75
BA  115   CR      7/16   TR  1   CH  1   Channel volume 74
BA  115   CR     19/32   TR  1   CH  1   Channel volume 73
BA  115   CR       3/4   TR  1   CH  1   Channel volume 72
BA  115   CR     29/32   TR  1   CH  1   Channel volume 71
BA  115   CR    1+1/16   TR  1   CH  1   Channel volume 70
BA  115   CR    1+7/32   TR  1   CH  1   Channel volume 69
BA  115   CR     1+3/8   TR  1   CH  1   Channel volume 68
BA  115   CR   1+17/32   TR  1   CH  1   Channel volume 67
BA  115   CR   1+11/16   TR  1   CH  1   Channel volume 66
BA  115   CR   1+27/32   TR  1   CH  1   Channel volume 65
BA  115   CR         2   TR  1   CH  1   Channel volume 64
BA  115   CR    2+5/32   TR  1   CH  1   Channel volume 63
BA  115   CR    2+5/16   TR  1   CH  1   Channel volume 62
BA  115   CR   2+15/32   TR  1   CH  1   Channel volume 61
BA  115   CR     2+5/8   TR  1   CH  1   Channel volume 60
BA  115   CR   2+25/32   TR  1   CH  1   Channel volume 59
BA  115   CR   2+15/16   TR  1   CH  1   Channel volume 58
BA  115   CR    3+3/32   TR  1   CH  1   Channel volume 57
BA  115   CR     3+1/4   TR  1   CH  1   Channel volume 56
BA  115   CR   3+13/32   TR  1   CH  1   Channel volume 55
BA  115   CR    3+9/16   TR  1   CH  1   Channel volume 54
BA  115   CR   3+23/32   TR  1   CH  1   Channel volume 53
BA  115   CR     3+7/8   TR  1   CH  1   Channel volume 52

BA  116   CR      1/32   TR  1   CH  1   Channel volume 51
BA  116   CR      3/16   TR  1   CH  1   Channel volume 50
BA  116   CR     11/32   TR  1   CH  1   Channel volume 49
BA  116   CR       1/2   TR  1   CH  1   Channel volume 48
BA  116   CR     21/32   TR  1   CH  1   Channel volume 47
BA  116   CR     13/16   TR  1   CH  1   Channel volume 46
BA  116   CR     31/32   TR  1   CH  1   Channel volume 45
BA  116   CR     1+1/8   TR  1   CH  1   Channel volume 44
BA  116   CR    1+9/32   TR  1   CH  1   Channel volume 43
BA  116   CR    1+7/16   TR  1   CH  1   Channel volume 42
BA  116   CR   1+19/32   TR  1   CH  1   Channel volume 41
BA  116   CR     1+3/4   TR  1   CH  1   Channel volume 40
BA  116   CR   1+29/32   TR  1   CH  1   Channel volume 39
BA  116   CR    2+1/16   TR  1   CH  1   Channel volume 38
BA  116   CR    2+7/32   TR  1   CH  1   Channel volume 37
BA  116   CR     2+3/8   TR  1   CH  1   Channel volume 36
BA  116   CR   2+17/32   TR  1   CH  1   Channel volume 35
BA  116   CR   2+11/16   TR  1   CH  1   Channel volume 34
BA  116   CR   2+27/32   TR  1   CH  1   Channel volume 33
BA  116   CR         3   TR  1   CH  1   Channel volume 32
BA  116   CR    3+5/32   TR  1   CH  1   Channel volume 31
BA  116   CR    3+5/16   TR  1   CH  1   Channel volume 30
BA  116   CR   3+15/32   TR  1   CH  1   Channel volume 29
BA  116   CR     3+5/8   TR  1   CH  1   Channel volume 28
BA  116   CR   3+25/32   TR  1   CH  1   Channel volume 27
BA  116   CR   3+15/16   TR  1   CH  1   Channel volume 26

BA  117   CR      3/32   TR  1   CH  1   Channel volume 25
BA  117   CR       1/4   TR  1   CH  1   Channel volume 24
BA  117   CR     13/32   TR  1   CH  1   Channel volume 23
BA  117   CR      9/16   TR  1   CH  1   Channel volume 22
BA  117   CR     23/32   TR  1   CH  1   Channel volume 21
BA  117   CR       7/8   TR  1   CH  1   Channel volume 20
BA  117   CR    1+1/32   TR  1   CH  1   Channel volume 19
BA  117   CR    1+3/16   TR  1   CH  1   Channel volume 18
BA  117   CR   1+11/32   TR  1   CH  1   Channel volume 17
BA  117   CR     1+1/2   TR  1   CH  1   Channel volume 16
BA  117   CR   1+21/32   TR  1   CH  1   Channel volume 15
BA  117   CR   1+13/16   TR  1   CH  1   Channel volume 14
BA  117   CR   1+31/32   TR  1   CH  1   Channel volume 13
BA  117   CR     2+1/8   TR  1   CH  1   Channel volume 12
BA  117   CR    2+9/32   TR  1   CH  1   Channel volume 11
BA  117   CR    2+7/16   TR  1   CH  1   Channel volume 10
BA  117   CR   2+19/32   TR  1   CH  1   Channel volume 9
BA  117   CR     2+3/4   TR  1   CH  1   Channel volume 8
BA  117   CR   2+29/32   TR  1   CH  1   Channel volume 7
BA  117   CR         3   TR  4   CH  4   NT  E           47/96   voff=99
BA  117   CR    3+1/16   TR  1   CH  1   Channel volume 6
BA  117   CR    3+7/32   TR  1   CH  1   Channel volume 5
BA  117   CR     3+3/8   TR  1   CH  1   Channel volume 4
BA  117   CR     3+1/2   TR  4   CH  4   NT  F#          47/96   voff=99
BA  117   CR   3+17/32   TR  1   CH  1   Channel volume 3
BA  117   CR   3+11/16   TR  1   CH  1   Channel volume 2
BA  117   CR   3+27/32   TR  1   CH  1   Channel volume 1

BA  118   CR         0   TR  1   CH  1   Channel volume 0
BA  118   CR         0   TR  4   CH  4   NT  G         1+95/96   voff=99
BA  118   CR         2   TR  4   CH  4   NT  A         1+95/96   voff=99

BA  119   CR         0   TR  4   CH  4   NT  B         3+95/96   voff=99

BA  121   CR         0   TR  9   CH 10   NT  F#--        47/96   voff=99
BA  121   CR         0   TR  9   CH 10   NT  C--         47/96   voff=99
BA  121   CR      1/16   TR  4   CH  4   Channel volume 127
BA  121   CR       1/8   TR  4   CH  4   Channel volume 126
BA  121   CR      3/16   TR  4   CH  4   Channel volume 125
BA  121   CR       1/4   TR  4   CH  4   Channel volume 124
BA  121   CR      5/16   TR  4   CH  4   Channel volume 123
BA  121   CR       3/8   TR  4   CH  4   Channel volume 122
BA  121   CR      7/16   TR  4   CH  4   Channel volume 121
BA  121   CR       1/2   TR  4   CH  4   Channel volume 120
BA  121   CR       1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA  121   CR      9/16   TR  4   CH  4   Channel volume 119
BA  121   CR       5/8   TR  4   CH  4   Channel volume 118
BA  121   CR     11/16   TR  4   CH  4   Channel volume 117
BA  121   CR       3/4   TR  4   CH  4   Channel volume 116
BA  121   CR     13/16   TR  4   CH  4   Channel volume 115
BA  121   CR       7/8   TR  4   CH  4   Channel volume 114
BA  121   CR     15/16   TR  4   CH  4   Channel volume 113
BA  121   CR         1   TR  4   CH  4   Channel volume 112
BA  121   CR         1   TR  9   CH 10   NT  C--         47/96   voff=99
BA  121   CR    1+1/16   TR  4   CH  4   Channel volume 111
BA  121   CR     1+1/8   TR  4   CH  4   Channel volume 110
BA  121   CR    1+3/16   TR  4   CH  4   Channel volume 109
BA  121   CR     1+1/4   TR  4   CH  4   Channel volume 108
BA  121   CR    1+5/16   TR  4   CH  4   Channel volume 107
BA  121   CR     1+3/8   TR  4   CH  4   Channel volume 106
BA  121   CR    1+7/16   TR  4   CH  4   Channel volume 105
BA  121   CR     1+1/2   TR  4   CH  4   Channel volume 104
BA  121   CR     1+1/2   TR  9   CH 10   NT  C--         47/96   voff=99
BA  121   CR     1+1/2   TR  9   CH 10   NT  F#--        47/96   voff=99
BA  121   CR    1+9/16   TR  4   CH  4   Channel volume 103
BA  121   CR     1+5/8   TR  4   CH  4   Channel volume 102
BA  121   CR   1+11/16   TR  4   CH  4   Channel volume 101
BA  121   CR     1+3/4   TR  4   CH  4   Channel volume 100
BA  121   CR   1+13/16   TR  4   CH  4   Channel volume 99
BA  121   CR     1+7/8   TR  4   CH  4   Channel volume 98
BA  121   CR   1+15/16   TR  4   CH  4   Channel volume 97
BA  121   CR         2   TR  4   CH  4   Channel volume 96
BA  121   CR         2   TR  9   CH 10   NT  D--         47/96   voff=99
BA  121   CR    2+1/16   TR  4   CH  4   Channel volume 95
BA  121   CR     2+1/8   TR  4   CH  4   Channel volume 94
BA  121   CR    2+3/16   TR  4   CH  4   Channel volume 93
BA  121   CR     2+1/4   TR  4   CH  4   Channel volume 92
BA  121   CR    2+5/16   TR  4   CH  4   Channel volume 91
BA  121   CR     2+3/8   TR  4   CH  4   Channel volume 90
BA  121   CR    2+7/16   TR  4   CH  4   Channel volume 89
BA  121   CR     2+1/2   TR  4   CH  4   Channel volume 88
BA  121   CR     2+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA  121   CR    2+9/16   TR  4   CH  4   Channel volume 87
BA  121   CR     2+5/8   TR  4   CH  4   Channel volume 86
BA  121   CR   2+11/16   TR  4   CH  4   Channel volume 85
BA  121   CR     2+3/4   TR  4   CH  4   Channel volume 84
BA  121   CR   2+13/16   TR  4   CH  4   Channel volume 83
BA  121   CR     2+7/8   TR  4   CH  4   Channel volume 82
BA  121   CR   2+15/16   TR  4   CH  4   Channel volume 81
BA  121   CR         3   TR  4   CH  4   Channel volume 80
BA  121   CR         3   TR  9   CH 10   NT  D--         47/96   voff=99
BA  121   CR    3+1/16   TR  4   CH  4   Channel volume 79
BA  121   CR     3+1/8   TR  4   CH  4   Channel volume 78
BA  121   CR    3+3/16   TR  4   CH  4   Channel volume 77
BA  121   CR     3+1/4   TR  4   CH  4   Channel volume 76
BA  121   CR    3+5/16   TR  4   CH  4   Channel volume 75
BA  121   CR     3+3/8   TR  4   CH  4   Channel volume 74
BA  121   CR    3+7/16   TR  4   CH  4   Channel volume 73
BA  121   CR     3+1/2   TR  4   CH  4   Channel volume 72
BA  121   CR     3+1/2   TR  9   CH 10   NT  D--         47/96   voff=99
BA  121   CR    3+9/16   TR  4   CH  4   Channel volume 71
BA  121   CR     3+5/8   TR  4   CH  4   Channel volume 70
BA  121   CR   3+11/16   TR  4   CH  4   Channel volume 69
BA  121   CR     3+3/4   TR  4   CH  4   Channel volume 68
BA  121   CR   3+13/16   TR  4   CH  4   Channel volume 67
BA  121   CR     3+7/8   TR  4   CH  4   Channel volume 66
BA  121   CR   3+15/16   TR  4   CH  4   Channel volume 65

BA  122   CR         0   TR  4   CH  4   Channel volume 64
BA  122   CR      1/16   TR  4   CH  4   Channel volume 63
BA  122   CR       1/8   TR  4   CH  4   Channel volume 62
BA  122   CR      3/16   TR  4   CH  4   Channel volume 61
BA  122   CR       1/4   TR  4   CH  4   Channel volume 60
BA  122   CR      5/16   TR  4   CH  4   Channel volume 59
BA  122   CR       3/8   TR  4   CH  4   Channel volume 58
BA  122   CR      7/16   TR  4   CH  4   Channel volume 57
BA  122   CR       1/2   TR  4   CH  4   Channel volume 56
BA  122   CR      9/16   TR  4   CH  4   Channel volume 55
BA  122   CR       5/8   TR  4   CH  4   Channel volume 54
BA  122   CR     11/16   TR  4   CH  4   Channel volume 53
BA  122   CR       3/4   TR  4   CH  4   Channel volume 52
BA  122   CR     13/16   TR  4   CH  4   Channel volume 51
BA  122   CR       7/8   TR  4   CH  4   Channel volume 50
BA  122   CR     15/16   TR  4   CH  4   Channel volume 49
BA  122   CR         1   TR  4   CH  4   Channel volume 48
BA  122   CR    1+1/16   TR  4   CH  4   Channel volume 47
BA  122   CR     1+1/8   TR  4   CH  4   Channel volume 46
BA  122   CR    1+3/16   TR  4   CH  4   Channel volume 45
BA  122   CR     1+1/4   TR  4   CH  4   Channel volume 44
BA  122   CR    1+5/16   TR  4   CH  4   Channel volume 43
BA  122   CR     1+3/8   TR  4   CH  4   Channel volume 42
BA  122   CR    1+7/16   TR  4   CH  4   Channel volume 41
BA  122   CR     1+1/2   TR  4   CH  4   Channel volume 40
BA  122   CR    1+9/16   TR  4   CH  4   Channel volume 39
BA  122   CR     1+5/8   TR  4   CH  4   Channel volume 38
BA  122   CR   1+11/16   TR  4   CH  4   Channel volume 37
BA  122   CR     1+3/4   TR  4   CH  4   Channel volume 36
BA  122   CR   1+13/16   TR  4   CH  4   Channel volume 35
BA  122   CR     1+7/8   TR  4   CH  4   Channel volume 34
BA  122   CR   1+15/16   TR  4   CH  4   Channel volume 33
BA  122   CR         2   TR  4   CH  4   Channel volume 32
BA  122   CR    2+1/16   TR  4   CH  4   Channel volume 31
BA  122   CR     2+1/8   TR  4   CH  4   Channel volume 30
BA  122   CR    2+3/16   TR  4   CH  4   Channel volume 29
BA  122   CR     2+1/4   TR  4   CH  4   Channel volume 28
BA  122   CR    2+5/16   TR  4   CH  4   Channel volume 27
BA  122   CR     2+3/8   TR  4   CH  4   Channel volume 26
BA  122   CR    2+7/16   TR  4   CH  4   Channel volume 25
BA  122   CR     2+1/2   TR  4   CH  4   Channel volume 24
BA  122   CR    2+9/16   TR  4   CH  4   Channel volume 23
BA  122   CR     2+5/8   TR  4   CH  4   Channel volume 22
BA  122   CR   2+11/16   TR  4   CH  4   Channel volume 21
BA  122   CR     2+3/4   TR  4   CH  4   Channel volume 20
BA  122   CR   2+13/16   TR  4   CH  4   Channel volume 19
BA  122   CR     2+7/8   TR  4   CH  4   Channel volume 18
BA  122   CR   2+15/16   TR  4   CH  4   Channel volume 17
BA  122   CR         3   TR  4   CH  4   Channel volume 16
BA  122   CR    3+1/16   TR  4   CH  4   Channel volume 15
BA  122   CR     3+1/8   TR  4   CH  4   Channel volume 14
BA  122   CR    3+3/16   TR  4   CH  4   Channel volume 13
BA  122   CR     3+1/4   TR  4   CH  4   Channel volume 12
BA  122   CR    3+5/16   TR  4   CH  4   Channel volume 11
BA  122   CR     3+3/8   TR  4   CH  4   Channel volume 10
BA  122   CR    3+7/16   TR  4   CH  4   Channel volume 9
BA  122   CR     3+1/2   TR  4   CH  4   Channel volume 8
BA  122   CR    3+9/16   TR  4   CH  4   Channel volume 7
BA  122   CR     3+5/8   TR  4   CH  4   Channel volume 6
BA  122   CR   3+11/16   TR  4   CH  4   Channel volume 5
BA  122   CR     3+3/4   TR  4   CH  4   Channel volume 4
BA  122   CR   3+13/16   TR  4   CH  4   Channel volume 3
BA  122   CR     3+7/8   TR  4   CH  4   Channel volume 2
BA  122   CR   3+15/16   TR  4   CH  4   Channel volume 1

BA  123   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA  123   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA  123   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA  123   CR         0   TR  1   CH  1   ST &B0 &0A &40
BA  123   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA  123   CR         0   TR  1   CH  1   Instrument 5
BA  123   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA  123   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA  123   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA  123   CR         0   TR  2   CH  2   ST &B1 &0A &40
BA  123   CR         0   TR  2   CH  2   Channel volume 127
BA  123   CR         0   TR  2   CH  2   ST &E1 &00 &40
BA  123   CR         0   TR  2   CH  2   Instrument 30
BA  123   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA  123   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA  123   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA  123   CR         0   TR  3   CH  3   ST &B2 &0A &40
BA  123   CR         0   TR  3   CH  3   Channel volume 127
BA  123   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA  123   CR         0   TR  3   CH  3   Instrument 2
BA  123   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA  123   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA  123   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA  123   CR         0   TR  4   CH  4   ST &B3 &0A &40
BA  123   CR         0   TR  4   CH  4   Channel volume 1
BA  123   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA  123   CR         0   TR  4   CH  4   Instrument 2
BA  123   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA  123   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA  123   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA  123   CR         0   TR  5   CH  5   ST &B4 &0A &40
BA  123   CR         0   TR  5   CH  5   Channel volume 127
BA  123   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA  123   CR         0   TR  5   CH  5   Instrument 2
BA  123   CR         0   TR  6   CH  7   ST &B6 &65 &00
BA  123   CR         0   TR  6   CH  7   ST &B6 &64 &00
BA  123   CR         0   TR  6   CH  7   ST &B6 &06 &0C
BA  123   CR         0   TR  6   CH  7   ST &B6 &0A &40
BA  123   CR         0   TR  6   CH  7   Channel volume 127
BA  123   CR         0   TR  6   CH  7   ST &E6 &00 &40
BA  123   CR         0   TR  6   CH  7   Instrument 88
BA  123   CR         0   TR  7   CH  8   ST &B7 &65 &00
BA  123   CR         0   TR  7   CH  8   ST &B7 &64 &00
BA  123   CR         0   TR  7   CH  8   ST &B7 &06 &0C
BA  123   CR         0   TR  7   CH  8   ST &B7 &0A &40
BA  123   CR         0   TR  7   CH  8   Channel volume 127
BA  123   CR         0   TR  7   CH  8   ST &E7 &00 &40
BA  123   CR         0   TR  7   CH  8   Instrument 29
BA  123   CR         0   TR  8   CH  9   ST &B8 &65 &00
BA  123   CR         0   TR  8   CH  9   ST &B8 &64 &00
BA  123   CR         0   TR  8   CH  9   ST &B8 &06 &0C
BA  123   CR         0   TR  8   CH  9   ST &B8 &0A &40
BA  123   CR         0   TR  8   CH  9   Channel volume 127
BA  123   CR         0   TR  8   CH  9   ST &E8 &00 &40
BA  123   CR         0   TR  8   CH  9   Instrument 31
BA  123   CR         0   TR  9   CH 10   ST &B9 &65 &00
BA  123   CR         0   TR  9   CH 10   ST &B9 &64 &00
BA  123   CR         0   TR  9   CH 10   ST &B9 &06 &0C
BA  123   CR         0   TR  9   CH 10   ST &B9 &0A &40
BA  123   CR         0   TR  9   CH 10   Channel volume 127
BA  123   CR         0   TR  9   CH 10   ST &E9 &00 &40
BA  123   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA  123   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA  123   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA  123   CR      1/96   TR  1   CH  1   ST &B0 &0A &40
BA  123   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
