format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 156
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Steel Guitar"
BA  111   CR      3/32   TR  9   CH 11   Channel volume 65
BA  111   CR      3/32   TR 10   CH 12   Channel volume 31
BA  111   CR      5/48   TR  1   CH  1   Channel volume 53
BA  111   CR      5/48   TR  2   CH  2   Channel volume 15
BA  111   CR      5/48   TR  3   CH  3   Channel volume 72
BA  111   CR      5/48   TR  4   CH  4   Channel volume 72
BA  111   CR      5/48   TR  5   CH  5   Channel volume 59
BA  111   CR      5/48   TR  6   CH  6   Channel volume 72
BA  111   CR      5/48   TR  7   CH  7   Channel volume 61
BA  111   CR      5/48   TR  8   CH 10   Channel volume 61
BA  111   CR      5/48   TR  9   CH 11   Channel volume 65
BA  111   CR      5/48   TR 10   CH 12   Channel volume 30
BA  111   CR     11/96   TR  1   CH  1   Channel volume 53
BA  111   CR     11/96   TR  2   CH  2   Channel volume 15
BA  111   CR     11/96   TR  3   CH  3   Channel volume 72
BA  111   CR     11/96   TR  4   CH  4   Channel volume 72
BA  111   CR     11/96   TR  5   CH  5   Channel volume 58
BA  111   CR     11/96   TR  6   CH  6   Channel volume 72
BA  111   CR     11/96   TR  7   CH  7   Channel volume 61
BA  111   CR     11/96   TR  8   CH 10   Channel volume 61
BA  111   CR     11/96   TR  9   CH 11   Channel volume 65
BA  111   CR     11/96   TR 10   CH 12   Channel volume 30
BA  111   CR       1/8   TR  1   CH  1   Channel volume 53
BA  111   CR       1/8   TR  2   CH  2   Channel volume 15
BA  111   CR       1/8   TR  3   CH  3   Channel volume 72
BA  111   CR       1/8   TR  4   CH  4   Channel volume 72
BA  111   CR       1/8   TR  5   CH  5   Channel volume 58
BA  111   CR       1/8   TR  6   CH  6   Channel volume 72
BA  111   CR       1/8   TR  7   CH  7   Channel volume 61
BA  111   CR       1/8   TR  8   CH 10   Channel volume 61
BA  111   CR       1/8   TR  9   CH 11   Channel volume 65
BA  111   CR       1/8   TR 10   CH 12   Channel volume 30
BA  111   CR     13/96   TR  1   CH  1   Channel volume 53
BA  111   CR     13/96   TR  2   CH  2   Channel volume 15
BA  111   CR     13/96   TR  3   CH  3   Channel volume 72
BA  111   CR     13/96   TR  4   CH  4   Channel volume 72
BA  111   CR     13/96   TR  5   CH  5   Channel volume 58
BA  111   CR     13/96   TR  6   CH  6   Channel volume 72
BA  111   CR     13/96   TR  7   CH  7   Channel volume 61
BA  111   CR     13/96   TR  8   CH 10   Channel volume 61
BA  111   CR     13/96   TR  9   CH 11   Channel volume 64
BA  111   CR     13/96   TR 10   CH 12   Channel volume 30
BA  111   CR      7/48   TR  1   CH  1   Channel volume 53
BA  111   CR      7/48   TR  2   CH  2   Channel volume 15
BA  111   CR      7/48   TR  3   CH  3   Channel volume 72
BA  111   CR      7/48   TR  4   CH  4   Channel volume 72
BA  111   CR      7/48   TR  5   CH  5   Channel volume 58
BA  111   CR      7/48   TR  6   CH  6   Channel volume 72
BA  111   CR      7/48   TR  7   CH  7   Channel volume 61
BA  111   CR      7/48   TR  8   CH 10   Channel volume 61
BA  111   CR      7/48   TR  9   CH 11   Channel volume 64
BA  111   CR      7/48   TR 10   CH 12   Channel volume 30
BA  111   CR      5/32   TR  1   CH  1   Channel volume 53
BA  111   CR      5/32   TR  2   CH  2   Channel volume 15
BA  111   CR      5/32   TR  3   CH  3   Channel volume 72
BA  111   CR      5/32   TR  4   CH  4   Channel volume 72
BA  111   CR      5/32   TR  5   CH  5   Channel volume 58
BA  111   CR      5/32   TR  6   CH  6   Channel volume 72
BA  111   CR      5/32   TR  7   CH  7   Channel volume 61
BA  111   CR      5/32   TR  8   CH 10   Channel volume 61
BA  111   CR      5/32   TR  9   CH 11   Channel volume 64
BA  111   CR      5/32   TR 10   CH 12   Channel volume 30
BA  111   CR       1/6   TR  1   CH  1   Channel volume 53
BA  111   CR       1/6   TR  2   CH  2   Channel volume 15
BA  111   CR       1/6   TR  3   CH  3   Channel volume 72
BA  111   CR       1/6   TR  4   CH  4   Channel volume 72
BA  111   CR       1/6   TR  5   CH  5   Channel volume 58
BA  111   CR       1/6   TR  6   CH  6   Channel volume 72
BA  111   CR       1/6   TR  7   CH  7   Channel volume 61
BA  111   CR       1/6   TR  8   CH 10   Channel volume 61
BA  111   CR       1/6   TR  9   CH 11   Channel volume 64
BA  111   CR       1/6   TR 10   CH 12   Channel volume 30
BA  111   CR     17/96   TR  1   CH  1   Channel volume 53
BA  111   CR     17/96   TR  2   CH  2   Channel volume 15
BA  111   CR     17/96   TR  3   CH  3   Channel volume 72
BA  111   CR     17/96   TR  4   CH  4   Channel volume 72
BA  111   CR     17/96   TR  5   CH  5   Channel volume 58
BA  111   CR     17/96   TR  6   CH  6   Channel volume 72
BA  111   CR     17/96   TR  7   CH  7   Channel volume 61
BA  111   CR     17/96   TR  8   CH 10   Channel volume 61
BA  111   CR     17/96   TR  9   CH 11   Channel volume 64
BA  111   CR     17/96   TR 10   CH 12   Channel volume 30
BA  111   CR      3/16   TR  1   CH  1   Channel volume 53
BA  111   CR      3/16   TR  2   CH  2   Channel volume 15
BA  111   CR      3/16   TR  3   CH  3   Channel volume 72
BA  111   CR      3/16   TR  4   CH  4   Channel volume 72
BA  111   CR      3/16   TR  5   CH  5   Channel volume 58
BA  111   CR      3/16   TR  6   CH  6   Channel volume 72
BA  111   CR      3/16   TR  7   CH  7   Channel volume 61
BA  111   CR      3/16   TR  8   CH 10   Channel volume 61
BA  111   CR      3/16   TR  9   CH 11   Channel volume 64
BA  111   CR      3/16   TR 10   CH 12   Channel volume 30
BA  111   CR     19/96   TR  1   CH  1   Channel volume 53
BA  111   CR     19/96   TR  2   CH  2   Channel volume 15
BA  111   CR     19/96   TR  3   CH  3   Channel volume 72
BA  111   CR     19/96   TR  4   CH  4   Channel volume 72
BA  111   CR     19/96   TR  5   CH  5   Channel volume 58
BA  111   CR     19/96   TR  6   CH  6   Channel volume 72
BA  111   CR     19/96   TR  7   CH  7   Channel volume 61
BA  111   CR     19/96   TR  8   CH 10   Channel volume 61
BA  111   CR     19/96   TR  9   CH 11   Channel volume 64
BA  111   CR     19/96   TR 10   CH 12   Channel volume 30
BA  111   CR      5/24   TR  1   CH  1   Channel volume 53
BA  111   CR      5/24   TR  2   CH  2   Channel volume 15
BA  111   CR      5/24   TR  3   CH  3   Channel volume 71
BA  111   CR      5/24   TR  4   CH  4   Channel volume 71
BA  111   CR      5/24   TR  5   CH  5   Channel volume 58
BA  111   CR      5/24   TR  6   CH  6   Channel volume 71
BA  111   CR      5/24   TR  7   CH  7   Channel volume 61
BA  111   CR      5/24   TR  8   CH 10   Channel volume 61
BA  111   CR      5/24   TR  9   CH 11   Channel volume 64
BA  111   CR      5/24   TR 10   CH 12   Channel volume 30
BA  111   CR      7/32   TR  1   CH  1   Channel volume 53
BA  111   CR      7/32   TR  2   CH  2   Channel volume 15
BA  111   CR      7/32   TR  3   CH  3   Channel volume 71
BA  111   CR      7/32   TR  4   CH  4   Channel volume 71
BA  111   CR      7/32   TR  5   CH  5   Channel volume 58
BA  111   CR      7/32   TR  6   CH  6   Channel volume 71
BA  111   CR      7/32   TR  7   CH  7   Channel volume 61
BA  111   CR      7/32   TR  8   CH 10   Channel volume 61
BA  111   CR      7/32   TR  9   CH 11   Channel volume 64
BA  111   CR      7/32   TR 10   CH 12   Channel volume 30
BA  111   CR     11/48   TR  1   CH  1   Channel volume 53
BA  111   CR     11/48   TR  2   CH  2   Channel volume 15
BA  111   CR     11/48   TR  3   CH  3   Channel volume 71
BA  111   CR     11/48   TR  4   CH  4   Channel volume 71
BA  111   CR     11/48   TR  5   CH  5   Channel volume 58
BA  111   CR     11/48   TR  6   CH  6   Channel volume 71
BA  111   CR     11/48   TR  7   CH  7   Channel volume 61
BA  111   CR     11/48   TR  8   CH 10   Channel volume 61
BA  111   CR     11/48   TR  9   CH 11   Channel volume 64
BA  111   CR     11/48   TR 10   CH 12   Channel volume 30
BA  111   CR     23/96   TR  1   CH  1   Channel volume 53
BA  111   CR     23/96   TR  2   CH  2   Channel volume 15
BA  111   CR     23/96   TR  3   CH  3   Channel volume 71
BA  111   CR     23/96   TR  4   CH  4   Channel volume 71
BA  111   CR     23/96   TR  5   CH  5   Channel volume 58
BA  111   CR     23/96   TR  6   CH  6   Channel volume 71
BA  111   CR     23/96   TR  7   CH  7   Channel volume 60
BA  111   CR     23/96   TR  8   CH 10   Channel volume 60
BA  111   CR     23/96   TR  9   CH 11   Channel volume 64
BA  111   CR     23/96   TR 10   CH 12   Channel volume 30
BA  111   CR       1/4   TR  1   CH  1   Channel volume 53
BA  111   CR       1/4   TR  2   CH  2   Channel volume 15
BA  111   CR       1/4   TR  3   CH  3   Channel volume 71
BA  111   CR       1/4   TR  4   CH  4   Channel volume 71
BA  111   CR       1/4   TR  5   CH  5   Channel volume 58
BA  111   CR       1/4   TR  6   CH  6   Channel volume 71
BA  111   CR       1/4   TR  7   CH  7   Channel volume 60
BA  111   CR       1/4   TR  8   CH 10   Channel volume 60
BA  111   CR       1/4   TR  9   CH 11   Channel volume 64
BA  111   CR       1/4   TR 10   CH 12   Channel volume 30
BA  111   CR     25/96   TR  1   CH  1   Channel volume 53
BA  111   CR     25/96   TR  2   CH  2   Channel volume 15
BA  111   CR     25/96   TR  3   CH  3   Channel volume 71
BA  111   CR     25/96   TR  4   CH  4   Channel volume 71
BA  111   CR     25/96   TR  5   CH  5   Channel volume 58
BA  111   CR     25/96   TR  6   CH  6   Channel volume 71
BA  111   CR     25/96   TR  7   CH  7   Channel volume 60
BA  111   CR     25/96   TR  8   CH 10   Channel volume 60
BA  111   CR     25/96   TR  9   CH 11   Channel volume 64
BA  111   CR     25/96   TR 10   CH 12   Channel volume 30
BA  111   CR     13/48   TR  1   CH  1   Channel volume 53
BA  111   CR     13/48   TR  2   CH  2   Channel volume 15
BA  111   CR     13/48   TR  3   CH  3   Channel volume 71
BA  111   CR     13/48   TR  4   CH  4   Channel volume 71
BA  111   CR     13/48   TR  5   CH  5   Channel volume 58
BA  111   CR     13/48   TR  6   CH  6   Channel volume 71
BA  111   CR     13/48   TR  7   CH  7   Channel volume 60
BA  111   CR     13/48   TR  8   CH 10   Channel volume 60
BA  111   CR     13/48   TR  9   CH 11   Channel volume 64
BA  111   CR     13/48   TR 10   CH 12   Channel volume 30
BA  111   CR      9/32   TR  1   CH  1   Channel volume 53
BA  111   CR      9/32   TR  2   CH  2   Channel volume 15
BA  111   CR      9/32   TR  3   CH  3   Channel volume 71
BA  111   CR      9/32   TR  4   CH  4   Channel volume 71
BA  111   CR      9/32   TR  5   CH  5   Channel volume 58
BA  111   CR      9/32   TR  6   CH  6   Channel volume 71
BA  111   CR      9/32   TR  7   CH  7   Channel volume 60
BA  111   CR      9/32   TR  8   CH 10   Channel volume 60
BA  111   CR      9/32   TR  9   CH 11   Channel volume 64
BA  111   CR      9/32   TR 10   CH 12   Channel volume 30
BA  111   CR      7/24   TR  1   CH  1   Channel volume 53
BA  111   CR      7/24   TR  2   CH  2   Channel volume 15
BA  111   CR      7/24   TR  3   CH  3   Channel volume 71
BA  111   CR      7/24   TR  4   CH  4   Channel volume 71
BA  111   CR      7/24   TR  5   CH  5   Channel volume 58
BA  111   CR      7/24   TR  6   CH  6   Channel volume 71
BA  111   CR      7/24   TR  7   CH  7   Channel volume 60
BA  111   CR      7/24   TR  8   CH 10   Channel volume 60
BA  111   CR      7/24   TR  9   CH 11   Channel volume 64
BA  111   CR      7/24   TR 10   CH 12   Channel volume 30
BA  111   CR     29/96   TR  1   CH  1   Channel volume 52
BA  111   CR     29/96   TR  2   CH  2   Channel volume 15
BA  111   CR     29/96   TR  3   CH  3   Channel volume 71
BA  111   CR     29/96   TR  4   CH  4   Channel volume 71
BA  111   CR     29/96   TR  5   CH  5   Channel volume 58
BA  111   CR     29/96   TR  6   CH  6   Channel volume 71
BA  111   CR     29/96   TR  7   CH  7   Channel volume 60
BA  111   CR     29/96   TR  8   CH 10   Channel volume 60
BA  111   CR     29/96   TR  9   CH 11   Channel volume 64
BA  111   CR     29/96   TR 10   CH 12   Channel volume 30
BA  111   CR      5/16   TR  1   CH  1   Channel volume 52
BA  111   CR      5/16   TR  2   CH  2   Channel volume 15
BA  111   CR      5/16   TR  3   CH  3   Channel volume 71
BA  111   CR      5/16   TR  4   CH  4   Channel volume 71
BA  111   CR      5/16   TR  5   CH  5   Channel volume 57
BA  111   CR      5/16   TR  6   CH  6   Channel volume 71
BA  111   CR      5/16   TR  7   CH  7   Channel volume 60
BA  111   CR      5/16   TR  8   CH 10   Channel volume 60
BA  111   CR      5/16   TR  9   CH 11   Channel volume 63
BA  111   CR      5/16   TR 10   CH 12   Channel volume 30
BA  111   CR     31/96   TR  1   CH  1   Channel volume 52
BA  111   CR     31/96   TR  2   CH  2   Channel volume 15
BA  111   CR     31/96   TR  3   CH  3   Channel volume 71
BA  111   CR     31/96   TR  4   CH  4   Channel volume 71
BA  111   CR     31/96   TR  5   CH  5   Channel volume 57
BA  111   CR     31/96   TR  6   CH  6   Channel volume 71
BA  111   CR     31/96   TR  7   CH  7   Channel volume 60
BA  111   CR     31/96   TR  8   CH 10   Channel volume 60
BA  111   CR     31/96   TR  9   CH 11   Channel volume 63
BA  111   CR     31/96   TR 10   CH 12   Channel volume 30
BA  111   CR       1/3   TR  1   CH  1   Channel volume 52
BA  111   CR       1/3   TR  2   CH  2   Channel volume 15
BA  111   CR       1/3   TR  3   CH  3   Channel volume 71
BA  111   CR       1/3   TR  4   CH  4   Channel volume 71
BA  111   CR       1/3   TR  5   CH  5   Channel volume 57
BA  111   CR       1/3   TR  6   CH  6   Channel volume 71
BA  111   CR       1/3   TR  7   CH  7   Channel volume 60
BA  111   CR       1/3   TR  8   CH 10   Channel volume 60
BA  111   CR       1/3   TR  9   CH 11   Channel volume 63
BA  111   CR       1/3   TR 10   CH 12   Channel volume 30
BA  111   CR     11/32   TR  1   CH  1   Channel volume 52
BA  111   CR     11/32   TR  2   CH  2   Channel volume 15
BA  111   CR     11/32   TR  3   CH  3   Channel volume 71
BA  111   CR     11/32   TR  4   CH  4   Channel volume 71
BA  111   CR     11/32   TR  5   CH  5   Channel volume 57
BA  111   CR     11/32   TR  6   CH  6   Channel volume 71
BA  111   CR     11/32   TR  7   CH  7   Channel volume 60
BA  111   CR     11/32   TR  8   CH 10   Channel volume 60
BA  111   CR     11/32   TR  9   CH 11   Channel volume 63
BA  111   CR     11/32   TR 10   CH 12   Channel volume 30
BA  111   CR     17/48   TR  1   CH  1   Channel volume 52
BA  111   CR     17/48   TR  2   CH  2   Channel volume 15
BA  111   CR     17/48   TR  3   CH  3   Channel volume 71
BA  111   CR     17/48   TR  4   CH  4   Channel volume 71
BA  111   CR     17/48   TR  5   CH  5   Channel volume 57
BA  111   CR     17/48   TR  6   CH  6   Channel volume 71
BA  111   CR     17/48   TR  7   CH  7   Channel volume 60
BA  111   CR     17/48   TR  8   CH 10   Channel volume 60
BA  111   CR     17/48   TR  9   CH 11   Channel volume 63
BA  111   CR     17/48   TR 10   CH 12   Channel volume 30
BA  111   CR     35/96   TR  1   CH  1   Channel volume 52
BA  111   CR     35/96   TR  2   CH  2   Channel volume 15
BA  111   CR     35/96   TR  3   CH  3   Channel volume 70
BA  111   CR     35/96   TR  4   CH  4   Channel volume 70
BA  111   CR     35/96   TR  5   CH  5   Channel volume 57
BA  111   CR     35/96   TR  6   CH  6   Channel volume 70
BA  111   CR     35/96   TR  7   CH  7   Channel volume 60
BA  111   CR     35/96   TR  8   CH 10   Channel volume 60
BA  111   CR     35/96   TR  9   CH 11   Channel volume 63
BA  111   CR     35/96   TR 10   CH 12   Channel volume 30
BA  111   CR       3/8   TR  1   CH  1   Channel volume 52
BA  111   CR       3/8   TR  2   CH  2   Channel volume 15
BA  111   CR       3/8   TR  3   CH  3   Channel volume 70
BA  111   CR       3/8   TR  4   CH  4   Channel volume 70
BA  111   CR       3/8   TR  5   CH  5   Channel volume 57
BA  111   CR       3/8   TR  6   CH  6   Channel volume 70
BA  111   CR       3/8   TR  7   CH  7   Channel volume 60
BA  111   CR       3/8   TR  8   CH 10   Channel volume 60
BA  111   CR       3/8   TR  9   CH 11   Channel volume 63
BA  111   CR       3/8   TR 10   CH 12   Channel volume 30
BA  111   CR     37/96   TR  1   CH  1   Channel volume 52
BA  111   CR     37/96   TR  2   CH  2   Channel volume 15
BA  111   CR     37/96   TR  3   CH  3   Channel volume 70
BA  111   CR     37/96   TR  4   CH  4   Channel volume 70
BA  111   CR     37/96   TR  5   CH  5   Channel volume 57
BA  111   CR     37/96   TR  6   CH  6   Channel volume 70
BA  111   CR     37/96   TR  7   CH  7   Channel volume 60
BA  111   CR     37/96   TR  8   CH 10   Channel volume 60
BA  111   CR     37/96   TR  9   CH 11   Channel volume 63
BA  111   CR     37/96   TR 10   CH 12   Channel volume 30
BA  111   CR     19/48   TR  1   CH  1   Channel volume 52
BA  111   CR     19/48   TR  2   CH  2   Channel volume 15
BA  111   CR     19/48   TR  3   CH  3   Channel volume 70
BA  111   CR     19/48   TR  4   CH  4   Channel volume 70
BA  111   CR     19/48   TR  5   CH  5   Channel volume 57
BA  111   CR     19/48   TR  6   CH  6   Channel volume 70
BA  111   CR     19/48   TR  7   CH  7   Channel volume 60
BA  111   CR     19/48   TR  8   CH 10   Channel volume 60
BA  111   CR     19/48   TR  9   CH 11   Channel volume 63
BA  111   CR     19/48   TR 10   CH 12   Channel volume 30
BA  111   CR     13/32   TR  1   CH  1   Channel volume 52
BA  111   CR     13/32   TR  2   CH  2   Channel volume 15
BA  111   CR     13/32   TR  3   CH  3   Channel volume 70
BA  111   CR     13/32   TR  4   CH  4   Channel volume 70
BA  111   CR     13/32   TR  5   CH  5   Channel volume 57
BA  111   CR     13/32   TR  6   CH  6   Channel volume 70
BA  111   CR     13/32   TR  7   CH  7   Channel volume 60
BA  111   CR     13/32   TR  8   CH 10   Channel volume 60
BA  111   CR     13/32   TR  9   CH 11   Channel volume 63
BA  111   CR     13/32   TR 10   CH 12   Channel volume 30
BA  111   CR      5/12   TR  1   CH  1   Channel volume 52
BA  111   CR      5/12   TR  2   CH  2   Channel volume 15
BA  111   CR      5/12   TR  3   CH  3   Channel volume 70
BA  111   CR      5/12   TR  4   CH  4   Channel volume 70
BA  111   CR      5/12   TR  5   CH  5   Channel volume 57
BA  111   CR      5/12   TR  6   CH  6   Channel volume 70
BA  111   CR      5/12   TR  7   CH  7   Channel volume 60
BA  111   CR      5/12   TR  8   CH 10   Channel volume 60
BA  111   CR      5/12   TR  9   CH 11   Channel volume 63
BA  111   CR      5/12   TR 10   CH 12   Channel volume 30
BA  111   CR     41/96   TR  1   CH  1   Channel volume 52
BA  111   CR     41/96   TR  2   CH  2   Channel volume 15
BA  111   CR     41/96   TR  3   CH  3   Channel volume 70
BA  111   CR     41/96   TR  4   CH  4   Channel volume 70
BA  111   CR     41/96   TR  5   CH  5   Channel volume 57
BA  111   CR     41/96   TR  6   CH  6   Channel volume 70
BA  111   CR     41/96   TR  7   CH  7   Channel volume 59
BA  111   CR     41/96   TR  8   CH 10   Channel volume 59
BA  111   CR     41/96   TR  9   CH 11   Channel volume 63
BA  111   CR     41/96   TR 10   CH 12   Channel volume 30
