format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 119
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out"
BA   62   CR     1+1/2   TR  7   CH 11   NT  A           11/48   voff=0
BA   62   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR     1+3/4   TR  7   CH 11   NT  G#'         11/48   voff=0
BA   62   CR     1+3/4   TR  7   CH 11   NT  G#          11/48   voff=0
BA   62   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR         2   TR  7   CH 11   NT  A'        3+47/48   voff=0
BA   62   CR         2   TR  7   CH 11   NT  E'        3+47/48   voff=0
BA   62   CR         2   TR  7   CH 11   NT  C#'       3+47/48   voff=0
BA   62   CR         2   TR  7   CH 11   NT  C#        3+47/48   voff=0
BA   62   CR         2   TR  7   CH 11   NT  E         3+47/48   voff=0
BA   62   CR         2   TR  7   CH 11   NT  A         3+47/48   voff=0
BA   62   CR         2   TR  9   CH 10   NT  D--          1/16   von=105   voff=0
BA   62   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   62   CR         2   TR 11   CH 15   NT  A---        23/48   voff=0
BA   62   CR     2+1/2   TR  4   CH  4   Channel volume 104
BA   62   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   62   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR         3   TR  8   CH  8   NT  E           35/48   voff=0
BA   62   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   62   CR         3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR         3   TR 11   CH 15   NT  A---        23/48   voff=0
BA   62   CR         3   TR 12   CH 14   NT  C#-         35/48   voff=0
BA   62   CR         3   TR 12   CH 14   NT  C#          35/48   voff=0
BA   62   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   62   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   62   CR     3+3/4   TR  8   CH  8   NT  E             1/6   voff=0
BA   62   CR     3+3/4   TR 12   CH 14   NT  C#          11/48   voff=0
BA   62   CR     3+3/4   TR 12   CH 14   NT  C#-         11/48   voff=0
BA   62   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   63   CR         0   TR  8   CH  8   NT  A           35/48   voff=0
BA   63   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   63   CR         0   TR  9   CH 10   NT  D--          1/16   von=108   voff=0
BA   63   CR         0   TR 11   CH 15   NT  A---        23/48   voff=0
BA   63   CR         0   TR 12   CH 14   NT  E-          35/48   voff=0
BA   63   CR         0   TR 12   CH 14   NT  E           35/48   voff=0
BA   63   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   63   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR       3/4   TR  8   CH  8   NT  A             1/6   voff=0
BA   63   CR       3/4   TR 12   CH 14   NT  E           11/48   voff=0
BA   63   CR       3/4   TR 12   CH 14   NT  E-          11/48   voff=0
BA   63   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR         1   TR  8   CH  8   NT  E'          35/48   voff=0
BA   63   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   63   CR         1   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   63   CR         1   TR 11   CH 15   NT  A---        23/48   voff=0
BA   63   CR         1   TR 12   CH 14   NT  C#'         35/48   voff=0
BA   63   CR         1   TR 12   CH 14   NT  C#          35/48   voff=0
BA   63   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR     1+3/4   TR  8   CH  8   NT  E'            1/6   voff=0
BA   63   CR     1+3/4   TR 12   CH 14   NT  C#'         11/48   voff=0
BA   63   CR     1+3/4   TR 12   CH 14   NT  C#          11/48   voff=0
BA   63   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR         2   TR  4   CH  4   NT  C#        1+47/48   von=101   voff=0
BA   63   CR         2   TR  4   CH  4   NT  C#'       1+47/48   voff=0
BA   63   CR         2   TR  7   CH 11   NT  A-        1+47/48   voff=0
BA   63   CR         2   TR  7   CH 11   NT  C#        1+47/48   voff=0
BA   63   CR         2   TR  7   CH 11   NT  A         1+47/48   voff=0
BA   63   CR         2   TR  7   CH 11   NT  A'        1+47/48   voff=0
BA   63   CR         2   TR  7   CH 11   NT  C#'       1+47/48   voff=0
BA   63   CR         2   TR  7   CH 11   NT  A         1+47/48   voff=0
BA   63   CR         2   TR  8   CH  8   NT  A'        1+23/48   voff=0
BA   63   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   63   CR         2   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   63   CR         2   TR 11   CH 15   NT  F#--        23/48   voff=0
BA   63   CR         2   TR 12   CH 14   NT  C#        1+47/48   voff=0
BA   63   CR         2   TR 12   CH 14   NT  C#'       1+47/48   voff=0
BA   63   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=88   voff=0
BA   63   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   63   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   63   CR         3   TR  9   CH 10   NT  D--          1/16   von=105   voff=0
BA   63   CR         3   TR 11   CH 15   NT  F#--        23/48   voff=0
BA   63   CR     3+1/2   TR  8   CH  8   NT  A'           5/48   voff=0
BA   63   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   63   CR     3+5/8   TR  8   CH  8   NT  B'           5/48   voff=0
BA   63   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   63   CR     3+3/4   TR  8   CH  8   NT  A'          11/48   voff=0
BA   63   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   64   CR         0   TR  4   CH  4   NT  C'        3+47/48   voff=0
BA   64   CR         0   TR  4   CH  4   NT  C         3+47/48   voff=0
BA   64   CR         0   TR  7   CH 11   NT  G#        1+47/48   voff=0
BA   64   CR         0   TR  7   CH 11   NT  C'        1+47/48   voff=0
BA   64   CR         0   TR  7   CH 11   NT  G#'       1+47/48   voff=0
BA   64   CR         0   TR  7   CH 11   NT  G#        1+47/48   voff=0
BA   64   CR         0   TR  7   CH 11   NT  C         1+47/48   voff=0
BA   64   CR         0   TR  7   CH 11   NT  G#-       1+47/48   voff=0
BA   64   CR         0   TR  8   CH  8   NT  G#'       1+23/48   voff=0
BA   64   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   64   CR         0   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   64   CR         0   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   64   CR         0   TR 12   CH 14   NT  C         1+47/48   voff=0
BA   64   CR         0   TR 12   CH 14   NT  C'        1+47/48   voff=0
BA   64   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   64   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR         1   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   64   CR         1   TR 11   CH 15   NT  G#--        23/48   voff=0
BA   64   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   64   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR     1+1/2   TR  8   CH  8   NT  F'          11/48   voff=0
BA   64   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR     1+1/2   TR 11   CH 15   NT  F#--        23/48   voff=0
BA   64   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR     1+3/4   TR  8   CH  8   NT  F#'         11/48   voff=0
BA   64   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR         2   TR  7   CH 11   NT  Eb        1+47/48   voff=0
BA   64   CR         2   TR  7   CH 11   NT  C'        1+47/48   voff=0
BA   64   CR         2   TR  7   CH 11   NT  Eb'       1+47/48   voff=0
BA   64   CR         2   TR  7   CH 11   NT  Eb        1+47/48   voff=0
BA   64   CR         2   TR  7   CH 11   NT  C         1+47/48   voff=0
BA   64   CR         2   TR  7   CH 11   NT  Eb-       1+47/48   voff=0
BA   64   CR         2   TR  8   CH  8   NT  G#'       3+23/48   voff=0
BA   64   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   64   CR         2   TR  9   CH 10   NT  D--          1/16   von=106   voff=0
BA   64   CR         2   TR 11   CH 15   NT  F--         23/48   voff=0
BA   64   CR         2   TR 12   CH 14   NT  Eb        1+47/48   voff=0
BA   64   CR         2   TR 12   CH 14   NT  Eb'       1+47/48   voff=0
BA   64   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   64   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR         3   TR  6   CH  9   NT  Eb'         47/48   voff=0
BA   64   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   64   CR         3   TR  9   CH 10   NT  D--          1/16   von=104   voff=0
BA   64   CR         3   TR 11   CH 15   NT  F--         23/48   voff=0
BA   64   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   64   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   64   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   65   CR         0   TR  4   CH  4   NT  C#       17+47/48   voff=0
BA   65   CR         0   TR  4   CH  4   NT  C#'      17+47/48   voff=0
BA   65   CR         0   TR  6   CH  9   NT  C#'         47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  C#-       1+47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  G#-       1+47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  C#        1+47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  F         1+47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  F'        1+47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  C#'       1+47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  G#        1+47/48   voff=0
BA   65   CR         0   TR  7   CH 11   NT  C#        1+47/48   voff=0
BA   65   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   65   CR         0   TR  9   CH 10   NT  D--          1/16   von=99   voff=0
BA   65   CR         0   TR 11   CH 15   NT  Bb--        23/48   voff=0
BA   65   CR         0   TR 12   CH 14   NT  C#        1+23/48   voff=0
BA   65   CR         0   TR 12   CH 14   NT  C#'       1+23/48   voff=0
BA   65   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   65   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR         1   TR  6   CH  9   NT  G#          47/48   voff=0
BA   65   CR         1   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   65   CR         1   TR 11   CH 15   NT  Bb--        23/48   voff=0
BA   65   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   65   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR     1+1/2   TR  1   CH  1   NT  Eb''        11/48   von=85   voff=0
BA   65   CR     1+1/2   TR  8   CH  8   NT  F#'         11/48   voff=0
BA   65   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR     1+1/2   TR 12   CH 14   NT  Eb'         11/48   voff=0
BA   65   CR     1+1/2   TR 12   CH 14   NT  Eb          11/48   voff=0
BA   65   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR     1+3/4   TR  1   CH  1   NT  F''         11/48   voff=0
BA   65   CR     1+3/4   TR  8   CH  8   NT  F'          11/48   voff=0
BA   65   CR     1+3/4   TR 12   CH 14   NT  F'          11/48   voff=0
BA   65   CR     1+3/4   TR 12   CH 14   NT  F           11/48   voff=0
BA   65   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR         2   TR  1   CH  1   NT  F#''        35/48   voff=0
BA   65   CR         2   TR  6   CH  9   NT  Bb          47/48   voff=0
BA   65   CR         2   TR  7   CH 11   NT  Bb-       4+35/48   voff=0
BA   65   CR         2   TR  7   CH 11   NT  C#        6+47/48   voff=0
BA   65   CR         2   TR  7   CH 11   NT  F#        3+47/48   voff=0
BA   65   CR         2   TR  7   CH 11   NT  F#-       3+47/48   voff=0
BA   65   CR         2   TR  7   CH 11   NT  C#-       6+47/48   voff=0
BA   65   CR         2   TR  7   CH 11   NT  Bb--      6+47/48   voff=0
BA   65   CR         2   TR  8   CH  8   NT  C#'       7+23/48   voff=0
BA   65   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   65   CR         2   TR  9   CH 10   NT  D--          1/16   von=109   voff=0
BA   65   CR         2   TR  9   CH 10   NT  G-           1/16   von=127   voff=0
BA   65   CR         2   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   65   CR         2   TR 12   CH 14   NT  F#          35/48   voff=0
BA   65   CR         2   TR 12   CH 14   NT  F#'         35/48   voff=0
BA   65   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   65   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR     2+3/4   TR  1   CH  1   NT  F''         35/48   voff=0
BA   65   CR     2+3/4   TR 12   CH 14   NT  F'          35/48   voff=0
BA   65   CR     2+3/4   TR 12   CH 14   NT  F           35/48   voff=0
BA   65   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   65   CR         3   TR  9   CH 10   NT  D--          1/16   von=108   voff=0
BA   65   CR         3   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   65   CR     3+1/2   TR  1   CH  1   NT  Eb''        23/48   voff=0
BA   65   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=89   voff=0
BA   65   CR     3+1/2   TR 12   CH 14   NT  Eb'         23/48   voff=0
BA   65   CR     3+1/2   TR 12   CH 14   NT  Eb          23/48   voff=0
BA   65   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   65   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   66   CR         0   TR  1   CH  1   NT  C#''        35/48   voff=0
BA   66   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   66   CR         0   TR  9   CH 10   NT  D--          1/16   von=106   voff=0
BA   66   CR         0   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   66   CR         0   TR 12   CH 14   NT  C#          47/48   voff=0
BA   66   CR         0   TR 12   CH 14   NT  C#'         47/48   voff=0
BA   66   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=90   voff=0
BA   66   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR       3/4   TR  1   CH  1   NT  Eb''         5/48   voff=0
BA   66   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR       7/8   TR  1   CH  1   NT  C#''         5/48   voff=0
BA   66   CR         1   TR  1   CH  1   NT  G#'       4+23/48   voff=0
BA   66   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   66   CR         1   TR  9   CH 10   NT  D--          1/16   von=90   voff=0
BA   66   CR         1   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   66   CR         1   TR 12   CH 14   NT  G#        3+47/48   voff=0
BA   66   CR         1   TR 12   CH 14   NT  G#-       3+47/48   voff=0
BA   66   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR         2   TR  7   CH 11   NT  Bb-         35/48   voff=0
BA   66   CR         2   TR  7   CH 11   NT  F#          35/48   voff=0
BA   66   CR         2   TR  7   CH 11   NT  F#'         35/48   voff=0
BA   66   CR         2   TR  7   CH 11   NT  Bb          35/48   voff=0
BA   66   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   66   CR         2   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   66   CR         2   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   66   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=90   voff=0
BA   66   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR     2+3/4   TR  7   CH 11   NT  F           35/48   voff=0
BA   66   CR     2+3/4   TR  7   CH 11   NT  G#-         35/48   voff=0
BA   66   CR     2+3/4   TR  7   CH 11   NT  F'          35/48   voff=0
BA   66   CR     2+3/4   TR  7   CH 11   NT  G#          35/48   voff=0
BA   66   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR         3   TR  9   CH 10   NT  D--          1/16   von=108   voff=0
BA   66   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   66   CR         3   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   66   CR     3+1/2   TR  7   CH 11   NT  Eb'         23/48   voff=0
BA   66   CR     3+1/2   TR  7   CH 11   NT  F#          23/48   voff=0
BA   66   CR     3+1/2   TR  7   CH 11   NT  Eb          23/48   voff=0
BA   66   CR     3+1/2   TR  7   CH 11   NT  F#-         23/48   voff=0
BA   66   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=90   voff=0
BA   66   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   66   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   67   CR         0   TR  7   CH 11   NT  F-          47/48   voff=0
BA   67   CR         0   TR  7   CH 11   NT  C#          47/48   voff=0
BA   67   CR         0   TR  7   CH 11   NT  C#'         47/48   voff=0
BA   67   CR         0   TR  7   CH 11   NT  F           47/48   voff=0
BA   67   CR         0   TR  9   CH 10   NT  D--          1/16   von=105   voff=0
