format=1 tracks=15 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 108
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Rockman 10 - "Under Normal Circumstance" v1.3"
BA   49   CR         3   TR  6   CH  6   NT  B           23/96   von=16
BA   49   CR         3   TR  7   CH  7   NT  D           23/96   von=16
BA   49   CR         3   TR  8   CH  8   NT  A-          47/96   von=17
BA   49   CR         3   TR  9   CH  9   NT  D           11/96   von=16
BA   49   CR         3   TR 10   CH 10   NT  Eb--        23/96   von=16
BA   49   CR         3   TR 10   CH 10   NT  E--         23/96
BA   49   CR         3   TR 12   CH 12   NT  G---        95/96   von=17
BA   49   CR     3+1/4   TR  1   CH  1   NT  C#          23/96   von=18
BA   49   CR     3+1/4   TR  2   CH  2   NT  G#-         23/96   von=18
BA   49   CR     3+1/4   TR  6   CH  6   NT  B'          23/96   von=15
BA   49   CR     3+1/4   TR  9   CH  9   NT  D           11/96   von=15
BA   49   CR     3+1/2   TR  1   CH  1   NT  D           23/96   von=17
BA   49   CR     3+1/2   TR  2   CH  2   NT  A-          23/96   von=17
BA   49   CR     3+1/2   TR  7   CH  7   NT  A-          23/96   von=15
BA   49   CR     3+1/2   TR  9   CH  9   NT  A-          11/96
BA   49   CR     3+3/4   TR  1   CH  1   NT  E           23/96   von=16
BA   49   CR     3+3/4   TR  2   CH  2   NT  B-          23/96   von=16
BA   49   CR     3+3/4   TR  8   CH  8   NT  D           23/96   von=15
BA   49   CR     3+3/4   TR  9   CH  9   NT  A-          11/96   von=14
BA   49   CR     3+3/4   TR 10   CH 10   NT  B---        23/96   von=14

BA   50   CR         0   TR  1   CH  1   NT  F#          71/96   von=15
BA   50   CR         0   TR  2   CH  2   NT  C#          71/96   von=15
BA   50   CR         0   TR  5   CH  5   NT  B           23/96   von=12
BA   50   CR         0   TR  7   CH  7   NT  B-          47/96   von=13
BA   50   CR         0   TR  9   CH  9   NT  B-          11/96   von=13
BA   50   CR         0   TR 10   CH 10   NT  B---        23/96   von=13
BA   50   CR         0   TR 11   CH 11   NT  G---        23/96   von=14
BA   50   CR         0   TR 11   CH 11   NT  G--         23/96
BA   50   CR       1/4   TR  5   CH  5   NT  B'          23/96   von=11
BA   50   CR       1/4   TR  8   CH  8   NT  A-          23/96   von=14
BA   50   CR       1/4   TR  9   CH  9   NT  B-          11/96   von=12
BA   50   CR       1/4   TR 10   CH 10   NT  F#--        23/96   von=12
BA   50   CR       1/2   TR  5   CH  5   NT  B           23/96   von=10
BA   50   CR       1/2   TR  6   CH  6   NT  B           23/96   von=12
BA   50   CR       1/2   TR 10   CH 10   NT  Bb--        23/96
BA   50   CR       1/2   TR 10   CH 10   NT  E--         23/96
BA   50   CR       1/2   TR 11   CH 11   NT  G---        23/96   von=12
BA   50   CR       1/2   TR 11   CH 11   NT  G--         23/96
BA   50   CR       3/4   TR  1   CH  1   NT  E           71/96   von=12
BA   50   CR       3/4   TR  2   CH  2   NT  B-          71/96   von=12
BA   50   CR       3/4   TR  5   CH  5   NT  B'          23/96   von=9
BA   50   CR       3/4   TR  6   CH  6   NT  B'          23/96   von=11
BA   50   CR       3/4   TR  7   CH  7   NT  E           47/96   von=11
BA   50   CR       3/4   TR  8   CH  8   NT  B-          47/96   von=12
BA   50   CR       3/4   TR  9   CH  9   NT  E           11/96   von=11
BA   50   CR       3/4   TR 10   CH 10   NT  F#--        23/96   von=11
BA   50   CR         1   TR  6   CH  6   NT  B           23/96   von=10
BA   50   CR         1   TR  9   CH  9   NT  E           11/96   von=10
BA   50   CR         1   TR 10   CH 10   NT  Eb--        23/96   von=10
BA   50   CR     1+1/4   TR  6   CH  6   NT  B'          23/96   von=9
BA   50   CR     1+1/4   TR 10   CH 10   NT  E--         23/96   von=9
BA   50   CR     1+1/2   TR  1   CH  1   NT  D           47/96   von=8
BA   50   CR     1+1/2   TR  2   CH  2   NT  A-          47/96   von=9
BA   50   CR     1+1/2   TR  7   CH  7   NT  A           47/96   von=8
BA   50   CR     1+1/2   TR  8   CH  8   NT  E           47/96   von=10
BA   50   CR     1+1/2   TR  9   CH  9   NT  A           11/96   von=8
BA   50   CR     1+3/4   TR  9   CH  9   NT  A           11/96
BA   50   CR     1+3/4   TR 10   CH 10   NT  B---        23/96   von=8
BA   50   CR         2   TR  1   CH  1   NT  C#          71/96   von=5
BA   50   CR         2   TR  2   CH  2   NT  G#-         95/96   von=7
BA   50   CR         2   TR  5   CH  5   NT  B           23/96   von=5
BA   50   CR         2   TR 10   CH 10   NT  D--         23/96   von=7
BA   50   CR         2   TR 10   CH 10   NT  B---        23/96
BA   50   CR         2   TR 11   CH 11   NT  G---        23/96   von=7
BA   50   CR         2   TR 11   CH 11   NT  G--         23/96
BA   50   CR     2+1/4   TR  5   CH  5   NT  B'          23/96   von=4
BA   50   CR     2+1/4   TR  7   CH  7   NT  A-          47/96   von=6
BA   50   CR     2+1/4   TR  8   CH  8   NT  A           47/96   von=7
BA   50   CR     2+1/4   TR  9   CH  9   NT  A-          11/96   von=6
BA   50   CR     2+1/2   TR  5   CH  5   NT  B           23/96
BA   50   CR     2+1/2   TR  6   CH  6   NT  B           23/96   von=5
BA   50   CR     2+1/2   TR  9   CH  9   NT  A-          11/96   von=5
BA   50   CR     2+1/2   TR 10   CH 10   NT  D--         23/96   von=5
BA   50   CR     2+1/2   TR 10   CH 10   NT  E--         23/96
BA   50   CR     2+1/2   TR 11   CH 11   NT  G---        23/96   von=5
BA   50   CR     2+1/2   TR 11   CH 11   NT  G--         23/96
BA   50   CR     2+3/4   TR  1   CH  1   NT  C#          71/96   von=2
BA   50   CR     2+3/4   TR  5   CH  5   NT  B'          23/96   von=3
BA   50   CR     2+3/4   TR  6   CH  6   NT  B'          23/96
BA   50   CR     2+3/4   TR 10   CH 10   NT  B---        23/96   von=4
BA   50   CR         3   TR  2   CH  2   NT  G#-         95/96   von=3
BA   50   CR         3   TR  6   CH  6   NT  B           23/96   von=4
BA   50   CR         3   TR  7   CH  7   NT  D           23/96   von=4
BA   50   CR         3   TR  8   CH  8   NT  A-          47/96   von=5
BA   50   CR         3   TR  9   CH  9   NT  D           11/96   von=4
BA   50   CR         3   TR 10   CH 10   NT  C--         23/96
BA   50   CR         3   TR 10   CH 10   NT  D--         23/96
BA   50   CR         3   TR 12   CH 12   NT  G---        95/96   von=4
BA   50   CR     3+1/4   TR  6   CH  6   NT  B'          23/96   von=3
BA   50   CR     3+1/4   TR  9   CH  9   NT  D           11/96   von=3
BA   50   CR     3+1/4   TR 10   CH 10   NT  C--         23/96   von=3
BA   50   CR     3+1/4   TR 10   CH 10   NT  D--         23/96
BA   50   CR     3+1/2   TR  7   CH  7   NT  A-          23/96   von=2
BA   50   CR     3+1/2   TR  9   CH  9   NT  A-          11/96   von=2
BA   50   CR     3+1/2   TR 10   CH 10   NT  C--         23/96   von=2
BA   50   CR     3+1/2   TR 10   CH 10   NT  D--         23/96
BA   50   CR     3+3/4   TR  8   CH  8   NT  D           23/96   von=3
BA   50   CR     3+3/4   TR  9   CH  9   NT  A-          11/96   von=1
BA   50   CR     3+3/4   TR 10   CH 10   NT  C--         23/96   von=1
BA   50   CR     3+3/4   TR 10   CH 10   NT  D--         23/96

BA   51   CR       1/4   TR  8   CH  8   NT  A-          23/96   von=1

BA   52   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA   52   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA   52   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA   52   CR         0   TR  1   CH  1   ST &B0 &0A &30
BA   52   CR         0   TR  1   CH  1   Channel volume 104
BA   52   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA   52   CR         0   TR  1   CH  1   Instrument 62
BA   52   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA   52   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA   52   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA   52   CR         0   TR  2   CH  2   ST &B1 &0A &50
BA   52   CR         0   TR  2   CH  2   Channel volume 99
BA   52   CR         0   TR  2   CH  2   ST &E1 &00 &40
BA   52   CR         0   TR  2   CH  2   Instrument 62
BA   52   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA   52   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA   52   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA   52   CR         0   TR  3   CH  3   ST &B2 &0A &33
BA   52   CR         0   TR  3   CH  3   Channel volume 95
BA   52   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA   52   CR         0   TR  3   CH  3   Instrument 49
BA   52   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA   52   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA   52   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA   52   CR         0   TR  4   CH  4   ST &B3 &0A &4D
BA   52   CR         0   TR  4   CH  4   Channel volume 83
BA   52   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA   52   CR         0   TR  4   CH  4   Instrument 49
BA   52   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA   52   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA   52   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA   52   CR         0   TR  5   CH  5   ST &B4 &0A &34
BA   52   CR         0   TR  5   CH  5   Channel volume 63
BA   52   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA   52   CR         0   TR  5   CH  5   Instrument 8
BA   52   CR         0   TR  6   CH  6   ST &B5 &65 &00
BA   52   CR         0   TR  6   CH  6   ST &B5 &64 &00
BA   52   CR         0   TR  6   CH  6   ST &B5 &06 &0C
BA   52   CR         0   TR  6   CH  6   ST &B5 &0A &4C
BA   52   CR         0   TR  6   CH  6   Channel volume 51
BA   52   CR         0   TR  6   CH  6   ST &E5 &00 &40
BA   52   CR         0   TR  6   CH  6   Instrument 8
BA   52   CR         0   TR  7   CH  7   ST &B6 &65 &00
BA   52   CR         0   TR  7   CH  7   ST &B6 &64 &00
BA   52   CR         0   TR  7   CH  7   ST &B6 &06 &0C
BA   52   CR         0   TR  7   CH  7   ST &B6 &0A &50
BA   52   CR         0   TR  7   CH  7   Channel volume 77
BA   52   CR         0   TR  7   CH  7   ST &E6 &00 &40
BA   52   CR         0   TR  7   CH  7   Instrument 53
BA   52   CR         0   TR  8   CH  8   ST &B7 &65 &00
BA   52   CR         0   TR  8   CH  8   ST &B7 &64 &00
BA   52   CR         0   TR  8   CH  8   ST &B7 &06 &0C
BA   52   CR         0   TR  8   CH  8   ST &B7 &0A &30
BA   52   CR         0   TR  8   CH  8   Channel volume 58
BA   52   CR         0   TR  8   CH  8   ST &E7 &00 &40
BA   52   CR         0   TR  8   CH  8   Instrument 53
BA   52   CR         0   TR  9   CH  9   ST &B8 &65 &00
BA   52   CR         0   TR  9   CH  9   ST &B8 &64 &00
BA   52   CR         0   TR  9   CH  9   ST &B8 &06 &0C
BA   52   CR         0   TR  9   CH  9   ST &B8 &0A &30
BA   52   CR         0   TR  9   CH  9   Channel volume 64
BA   52   CR         0   TR  9   CH  9   ST &E8 &00 &40
BA   52   CR         0   TR  9   CH  9   Instrument 116
BA   52   CR         0   TR 10   CH 10   ST &B9 &65 &00
BA   52   CR         0   TR 10   CH 10   ST &B9 &64 &00
BA   52   CR         0   TR 10   CH 10   ST &B9 &06 &0C
BA   52   CR         0   TR 10   CH 10   ST &B9 &0A &40
BA   52   CR         0   TR 10   CH 10   Channel volume 83
BA   52   CR         0   TR 10   CH 10   ST &E9 &00 &40
BA   52   CR         0   TR 10   CH 10   Instrument 17
BA   52   CR         0   TR 11   CH 11   ST &BA &65 &00
BA   52   CR         0   TR 11   CH 11   ST &BA &64 &00
BA   52   CR         0   TR 11   CH 11   ST &BA &06 &0C
BA   52   CR         0   TR 11   CH 11   ST &BA &0A &40
BA   52   CR         0   TR 11   CH 11   Channel volume 76
BA   52   CR         0   TR 11   CH 11   ST &EA &00 &40
BA   52   CR         0   TR 11   CH 11   Instrument 28
BA   52   CR         0   TR 12   CH 12   ST &BB &65 &00
BA   52   CR         0   TR 12   CH 12   ST &BB &64 &00
BA   52   CR         0   TR 12   CH 12   ST &BB &06 &0C
BA   52   CR         0   TR 12   CH 12   ST &BB &0A &50
BA   52   CR         0   TR 12   CH 12   Channel volume 89
BA   52   CR         0   TR 12   CH 12   ST &EB &00 &40
BA   52   CR         0   TR 12   CH 12   Instrument 37
BA   52   CR         0   TR 13   CH 16   ST &BF &65 &00
BA   52   CR         0   TR 13   CH 16   ST &BF &64 &00
BA   52   CR         0   TR 13   CH 16   ST &BF &06 &0C
BA   52   CR         0   TR 13   CH 16   ST &BF &0A &50
BA   52   CR         0   TR 13   CH 16   Channel volume 89
BA   52   CR         0   TR 13   CH 16   ST &EF &00 &40
BA   52   CR         0   TR 14   CH 16   ST &BF &65 &00
BA   52   CR         0   TR 14   CH 16   ST &BF &64 &00
BA   52   CR         0   TR 14   CH 16   ST &BF &06 &0C
BA   52   CR         0   TR 14   CH 16   ST &BF &0A &50
BA   52   CR         0   TR 14   CH 16   Channel volume 89
BA   52   CR         0   TR 14   CH 16   ST &EF &00 &40
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &0A &30
BA   52   CR      1/96   TR  1   CH  1   Channel volume 104
BA   52   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
BA   52   CR      1/96   TR  1   CH  1   Instrument 62
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   52   CR      1/96   TR  1   CH  1   ST &B0 &0A &30
BA   52   CR      1/96   TR  1   CH  1   Channel volume 104
BA   52   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
BA   52   CR      1/96   TR  1   CH  1   Instrument 62
BA   52   CR      1/96   TR  1   CH 16   End of track
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &65 &00
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &64 &00
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &06 &0C
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &0A &50
BA   52   CR      1/96   TR  2   CH  2   Channel volume 99
BA   52   CR      1/96   TR  2   CH  2   ST &E1 &00 &40
BA   52   CR      1/96   TR  2   CH  2   Instrument 62
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &65 &00
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &64 &00
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &06 &0C
BA   52   CR      1/96   TR  2   CH  2   ST &B1 &0A &50
BA   52   CR      1/96   TR  2   CH  2   Channel volume 99
BA   52   CR      1/96   TR  2   CH  2   ST &E1 &00 &40
BA   52   CR      1/96   TR  2   CH  2   Instrument 62
BA   52   CR      1/96   TR  2   CH 16   End of track
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &65 &00
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &64 &00
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &06 &0C
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &0A &33
BA   52   CR      1/96   TR  3   CH  3   Channel volume 95
BA   52   CR      1/96   TR  3   CH  3   ST &E2 &00 &40
BA   52   CR      1/96   TR  3   CH  3   Instrument 49
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &65 &00
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &64 &00
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &06 &0C
BA   52   CR      1/96   TR  3   CH  3   ST &B2 &0A &33
BA   52   CR      1/96   TR  3   CH  3   Channel volume 95
BA   52   CR      1/96   TR  3   CH  3   ST &E2 &00 &40
BA   52   CR      1/96   TR  3   CH  3   Instrument 49
BA   52   CR      1/96   TR  3   CH 16   End of track
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &65 &00
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &64 &00
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &06 &0C
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &0A &4D
BA   52   CR      1/96   TR  4   CH  4   Channel volume 83
BA   52   CR      1/96   TR  4   CH  4   ST &E3 &00 &40
BA   52   CR      1/96   TR  4   CH  4   Instrument 49
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &65 &00
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &64 &00
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &06 &0C
BA   52   CR      1/96   TR  4   CH  4   ST &B3 &0A &4D
BA   52   CR      1/96   TR  4   CH  4   Channel volume 83
BA   52   CR      1/96   TR  4   CH  4   ST &E3 &00 &40
BA   52   CR      1/96   TR  4   CH  4   Instrument 49
BA   52   CR      1/96   TR  4   CH 16   End of track
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &65 &00
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &64 &00
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &06 &0C
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &0A &34
BA   52   CR      1/96   TR  5   CH  5   Channel volume 63
BA   52   CR      1/96   TR  5   CH  5   ST &E4 &00 &40
BA   52   CR      1/96   TR  5   CH  5   Instrument 8
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &65 &00
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &64 &00
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &06 &0C
BA   52   CR      1/96   TR  5   CH  5   ST &B4 &0A &34
BA   52   CR      1/96   TR  5   CH  5   Channel volume 63
BA   52   CR      1/96   TR  5   CH  5   ST &E4 &00 &40
BA   52   CR      1/96   TR  5   CH  5   Instrument 8
BA   52   CR      1/96   TR  5   CH 16   End of track
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &65 &00
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &64 &00
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &06 &0C
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &0A &4C
BA   52   CR      1/96   TR  6   CH  6   Channel volume 51
BA   52   CR      1/96   TR  6   CH  6   ST &E5 &00 &40
BA   52   CR      1/96   TR  6   CH  6   Instrument 8
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &65 &00
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &64 &00
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &06 &0C
BA   52   CR      1/96   TR  6   CH  6   ST &B5 &0A &4C
BA   52   CR      1/96   TR  6   CH  6   Channel volume 51
BA   52   CR      1/96   TR  6   CH  6   ST &E5 &00 &40
BA   52   CR      1/96   TR  6   CH  6   Instrument 8
